Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6552013;11811516;11664123;1;KU;;M;O;0;ei henkilövahinkoa;;;
6536244;11811521;11664129;1;KU;;;;0;ei henkilövahinkoa;;;
6460287;11811653;11664267;1;KU;44;M;;0;ei henkilövahinkoa;;;
6460287;11811654;11664268;2;KU;61;N;;0;ei henkilövahinkoa;;;
6517210;11811656;11664270;1;MA;19;N;;0;ei henkilövahinkoa;;;
6517210;11811656;11664271;1;MA;50;N;;0;ei henkilövahinkoa;;;
6517210;11811656;11664272;1;KU;41;N;;0;ei henkilövahinkoa;;;
6510119;11811671;11664289;1;KU;52;N;;0;ei henkilövahinkoa;;;
6510119;11811672;11664290;2;KU;;M;O;0;ei henkilövahinkoa;;;
6470001;11811803;11664320;1;MA;59;N;;0;ei henkilövahinkoa;;;
6470001;11811803;11664321;1;KU;71;M;;0;ei henkilövahinkoa;;;
6488331;11811804;11664322;1;MA;56;N;;0;ei henkilövahinkoa;;;
6488331;11811804;11664323;1;KU;54;M;;0;ei henkilövahinkoa;;;
6488331;11811805;11664486;2;KU;29;N;;0;ei henkilövahinkoa;;;
6428760;11811809;11664491;1;KU;39;M;;0;ei henkilövahinkoa;;;
6428760;11811809;11664492;1;MA;;N;;0;ei henkilövahinkoa;;;
6428760;11811809;11664493;1;MA;6;M;;0;ei henkilövahinkoa;;;
6428760;11811809;11664494;1;MA;3;M;;0;ei henkilövahinkoa;;;
6428760;11811810;11664495;2;KU;54;N;;0;ei henkilövahinkoa;;;
6498193;11811834;11664521;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6498193;11811835;11664522;2;KU;43;M;;0;ei henkilövahinkoa;;;
6588267;11811942;11664532;1;KU;27;M;;0;ei henkilövahinkoa;;;
6588267;11811943;11664533;2;KU;46;M;;0;ei henkilövahinkoa;;;
6558959;11811954;11664701;1;KU;36;N;;0;ei henkilövahinkoa;;;
6558959;11811955;11664702;2;KU;43;M;;0;ei henkilövahinkoa;;;
6588251;11812115;11664746;1;KU;69;M;;0;ei henkilövahinkoa;;;
6588251;11812116;11664747;2;KU;69;N;;0;ei henkilövahinkoa;;;
6513162;11812166;11664964;1;KU;20;N;;0;ei henkilövahinkoa;;;
6536133;11812442;11665192;1;KU;31;M;;0;ei henkilövahinkoa;;;
6513170;11812452;11665208;1;MA;27;M;;L;loukkaantunut;;;
6513170;11812452;11665209;1;MA;28;M;;L;loukkaantunut;;;
6513170;11812452;11665210;1;KU;26;M;;0;ei henkilövahinkoa;;;
6513170;11812453;11665211;2;KU;32;M;;0;ei henkilövahinkoa;;;
6513170;11812453;11665212;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665213;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665214;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665215;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665216;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665217;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665218;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665219;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665220;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665221;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665222;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665223;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665224;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665225;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665226;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665227;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665228;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665229;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665230;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665231;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665373;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665374;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665375;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665376;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665377;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665378;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665379;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665380;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665381;2;MA;;;;0;ei henkilövahinkoa;;;
6513170;11812453;11665382;2;MA;;;;0;ei henkilövahinkoa;;;
6472236;11812603;11665428;1;KU;40;M;;0;ei henkilövahinkoa;;;
6472236;11812604;11665429;2;KU;18;M;X;0;ei henkilövahinkoa;;;
6472236;11812605;11665430;3;KU;45;M;;0;ei henkilövahinkoa;;;
6472236;11812606;11665431;4;KU;54;M;;0;ei henkilövahinkoa;;;
6472236;11812607;11665432;5;KU;22;N;;0;ei henkilövahinkoa;;;
6481539;11812613;11665590;1;KU;38;M;;0;ei henkilövahinkoa;;;
6481539;11812614;11665591;2;KU;30;M;;0;ei henkilövahinkoa;;;
6489888;11812625;11665608;1;KU;55;M;;0;ei henkilövahinkoa;;;
6489888;11812626;11665609;2;KU;49;N;;0;ei henkilövahinkoa;;;
6443509;11812627;11665610;1;MA;;N;;0;ei henkilövahinkoa;;;
6443509;11812627;11665611;1;KU;;M;;0;ei henkilövahinkoa;;;
6443509;11812628;11665612;2;KU;41;N;;0;ei henkilövahinkoa;;;
6524181;11812632;11665616;1;KU;31;M;;0;ei henkilövahinkoa;;;
6524181;11812633;11665617;2;KU;49;N;;0;ei henkilövahinkoa;;;
6428552;11812768;11665793;1;KU;35;N;;0;ei henkilövahinkoa;;;
6428552;11812769;11665794;2;KU;55;M;;0;ei henkilövahinkoa;;;
6478049;11812782;11665809;1;MA;63;M;;0;ei henkilövahinkoa;;;
6478049;11812782;11665810;1;KU;70;M;;0;ei henkilövahinkoa;;;
6478049;11812783;11665811;2;KU;25;N;;0;ei henkilövahinkoa;;;
6488361;11812792;11665823;1;KU;18;M;;0;ei henkilövahinkoa;;;
6488361;11812793;11665824;2;KU;28;M;;0;ei henkilövahinkoa;;;
6532023;11812903;11665832;1;KU;84;M;;0;ei henkilövahinkoa;;;
6532023;11812904;11665833;2;KU;46;M;;0;ei henkilövahinkoa;;;
6558909;11813026;11666054;1;KU;21;M;;0;ei henkilövahinkoa;;;
6558909;11813027;11666055;2;KU;52;N;;0;ei henkilövahinkoa;;;
6470158;11813034;11666063;1;KU;33;M;;0;ei henkilövahinkoa;;;
6476523;11813036;11666066;1;KU;28;M;;0;ei henkilövahinkoa;;;
6476523;11813037;11666067;2;KU;48;M;;0;ei henkilövahinkoa;;;
6481021;11813038;11666068;1;KU;54;M;;0;ei henkilövahinkoa;;;
6481021;11813039;11666216;2;KU;39;M;;0;ei henkilövahinkoa;;;
6460135;11813048;11666227;1;MA;23;M;;0;ei henkilövahinkoa;;;
6460135;11813048;11666228;1;MA;27;M;;0;ei henkilövahinkoa;;;
6460135;11813048;11666229;1;KU;33;M;;0;ei henkilövahinkoa;;;
6498197;11813056;11666241;1;KU;;M;;0;ei henkilövahinkoa;;;
6498197;11813057;11666242;2;KU;;M;;0;ei henkilövahinkoa;;;
6498197;11813058;11666243;3;KU;;M;;0;ei henkilövahinkoa;;;
6462748;11813187;11666246;1;KU;41;M;;0;ei henkilövahinkoa;;;
6462748;11813188;11666247;2;KU;48;N;;0;ei henkilövahinkoa;;;
6488153;11813199;11666260;1;KU;28;M;;0;ei henkilövahinkoa;;;
6488153;11813199;11666261;1;MA;;N;;0;ei henkilövahinkoa;;;
6488153;11813199;11666262;1;MA;3;N;;L;loukkaantunut;;;
6488153;11813200;11666263;2;KU;40;M;;0;ei henkilövahinkoa;;;
6488153;11813200;11666264;2;MA;;M;;0;ei henkilövahinkoa;;;
6507531;11813205;11666467;1;KU;19;N;X;0;ei henkilövahinkoa;;;
6507531;11813206;11666468;2;KU;45;M;;0;ei henkilövahinkoa;;;
6488033;11813207;11666469;1;KU;31;M;;0;ei henkilövahinkoa;;;
6488033;11813207;11666470;1;MA;;;;0;ei henkilövahinkoa;;;
6488033;11813207;11666471;1;MA;;;;0;ei henkilövahinkoa;;;
6488033;11813207;11666472;1;MA;;;;0;ei henkilövahinkoa;;;
6555237;11813343;11666663;1;KU;39;M;;0;ei henkilövahinkoa;;;
6555237;11813344;11666664;2;KU;36;N;;0;ei henkilövahinkoa;;;
6608280;11811017;11666665;1;KU;35;M;;0;ei henkilövahinkoa;;;
6608280;11811018;11666666;2;KU;18;N;;0;ei henkilövahinkoa;;;
6680908;11811022;11666672;1;KU;40;M;;0;ei henkilövahinkoa;;;
6680908;11811023;11666673;2;KU;28;M;;0;ei henkilövahinkoa;;;
6680908;11811023;11666674;2;MA;;;;0;ei henkilövahinkoa;;;
6594070;11811026;11666677;1;KU;;M;;0;ei henkilövahinkoa;;;
6594070;11811026;11666678;1;MA;;M;;0;ei henkilövahinkoa;;;
6635856;11811027;11666679;1;KU;;M;;0;ei henkilövahinkoa;;;
6635856;11811027;11666680;1;MA;;M;;0;ei henkilövahinkoa;;;
6635856;11811027;11666681;1;MA;;M;;0;ei henkilövahinkoa;;;
6536140;11811053;11666919;1;KU;28;M;;0;ei henkilövahinkoa;;;
6462867;11811231;11666954;1;KU;;M;;0;ei henkilövahinkoa;;;
6462867;11811232;11666955;2;KU;38;M;;0;ei henkilövahinkoa;;;
6725997;11811236;11666959;1;KU;47;N;;0;ei henkilövahinkoa;;;
6725997;11811237;11666960;2;KU;47;M;;0;ei henkilövahinkoa;;;
6751992;11811380;11663706;1;KU;64;M;;L;loukkaantunut;;;
6731795;11811381;11663707;1;KU;34;N;;0;ei henkilövahinkoa;;;
6708656;11811532;11663904;1;KU;38;M;O;0;ei henkilövahinkoa;;;
6708656;11811532;11663905;1;MA;;M;;0;ei henkilövahinkoa;;;
6635509;11811733;11664168;1;KU;32;N;;0;ei henkilövahinkoa;;;
6677508;11812008;11664376;1;KU;30;N;;L;loukkaantunut;;;
6677508;11812009;11664537;2;MA;0;M;;0;ei henkilövahinkoa;;;
6677508;11812009;11664538;2;MA;25;M;;0;ei henkilövahinkoa;;;
6677508;11812009;11664539;2;MA;0;N;;0;ei henkilövahinkoa;;;
6677508;11812009;11664540;2;MA;0;M;;0;ei henkilövahinkoa;;;
6677508;11812009;11664541;2;MA;0;N;;0;ei henkilövahinkoa;;;
6677508;11812009;11664542;2;MA;42;N;;0;ei henkilövahinkoa;;;
6677508;11812009;11664543;2;MA;0;N;;0;ei henkilövahinkoa;;;
6677508;11812009;11664544;2;KU;39;M;;0;ei henkilövahinkoa;;;
6644427;11812012;11664547;1;KU;58;M;;0;ei henkilövahinkoa;;;
6644427;11812013;11664548;2;KU;28;N;;0;ei henkilövahinkoa;;;
6680895;11812188;11664586;1;KU;29;N;;L;loukkaantunut;;;
6806290;11812194;11664785;1;KU;40;N;;0;ei henkilövahinkoa;;;
6806290;11812195;11664786;2;MA;0;M;;0;ei henkilövahinkoa;;;
6806290;11812195;11664787;2;MA;0;N;;0;ei henkilövahinkoa;;;
6806290;11812195;11664788;2;MA;29;N;;L;loukkaantunut;;;
6806290;11812195;11664789;2;KU;29;M;;0;ei henkilövahinkoa;;;
6751878;11812304;11664806;1;KU;32;M;;0;ei henkilövahinkoa;;;
6431541;11812305;11664807;1;KU;58;N;;0;ei henkilövahinkoa;;;
6431541;11812306;11664808;2;KU;38;N;;0;ei henkilövahinkoa;;;
6751879;11812317;11664820;1;KU;61;M;;0;ei henkilövahinkoa;;;
6751879;11812318;11664821;2;KU;67;M;;0;ei henkilövahinkoa;;;
6855666;11812490;11665045;1;KU;;M;;0;ei henkilövahinkoa;;;
6855666;11812490;11665046;1;MA;;M;;0;ei henkilövahinkoa;;;
6806283;11812502;11665062;1;KU;17;M;;0;ei henkilövahinkoa;;;
6731807;11812507;11665235;1;KU;51;M;;0;ei henkilövahinkoa;;;
6783975;11812796;11665449;1;MA;12;N;;0;ei henkilövahinkoa;;;
6783975;11812796;11665450;1;KU;49;M;;0;ei henkilövahinkoa;;;
6855667;11812812;11665467;1;KU;21;M;;L;loukkaantunut;;;
6855667;11812813;11665468;2;KU;61;N;;L;loukkaantunut;;;
6893044;11812933;11665640;1;KU;;M;;0;ei henkilövahinkoa;;;
6873683;11812947;11665658;1;KU;52;M;;0;ei henkilövahinkoa;;;
6873683;11812948;11665659;2;KU;24;M;;0;ei henkilövahinkoa;;;
6873413;11812952;11665663;1;KU;33;M;;0;ei henkilövahinkoa;;;
6764704;11813061;11665677;1;KU;18;M;;L;loukkaantunut;;;
6764704;11813061;11665678;1;MA;16;M;;L;loukkaantunut;;;
6876494;11813079;11665868;1;KU;51;N;;0;ei henkilövahinkoa;;;
6801495;11813216;11666073;1;KU;19;N;X;L;loukkaantunut;;;
6801495;11813216;11666074;1;MA;;N;;L;loukkaantunut;;;
6801495;11813216;11666075;1;MA;;N;;0;ei henkilövahinkoa;;;
6801495;11813216;11666076;1;MA;;N;;0;ei henkilövahinkoa;;;
6801495;11813216;11666077;1;MA;;M;;0;ei henkilövahinkoa;;;
6876495;11813218;11666079;1;KU;78;M;;0;ei henkilövahinkoa;;;
6876495;11813219;11666080;2;KU;14;N;;L;loukkaantunut;;;
6855550;11813228;11666091;1;KU;81;M;;0;ei henkilövahinkoa;;;
6880357;11813364;11666286;1;KU;38;M;;L;loukkaantunut;;;
6880357;11813364;11666287;1;MA;;M;;0;ei henkilövahinkoa;;;
6880357;11813364;11666288;1;MA;;M;;0;ei henkilövahinkoa;;;
6916381;11813380;11666309;1;KU;;M;;0;ei henkilövahinkoa;;;
6916381;11813381;11666310;2;KU;69;M;;0;ei henkilövahinkoa;;;
6914063;11813382;11666311;1;KU;45;N;;0;ei henkilövahinkoa;;;
6914063;11813382;11666312;1;MA;9;N;;0;ei henkilövahinkoa;;;
6914063;11813382;11666313;1;MA;10;N;;0;ei henkilövahinkoa;;;
6914063;11813382;11666314;1;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813383;11666315;2;KU;57;M;;0;ei henkilövahinkoa;;;
6914063;11813383;11666316;2;MA;;M;;0;ei henkilövahinkoa;;;
6914063;11813383;11666317;2;MA;;N;;0;ei henkilövahinkoa;;;
6914063;11813384;11666318;3;KU;59;M;;0;ei henkilövahinkoa;;;
6914063;11813385;11666319;4;KU;38;M;;0;ei henkilövahinkoa;;;
6914063;11813385;11666320;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813385;11666321;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813385;11666322;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813385;11666323;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813385;11666324;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813385;11666325;4;MA;;;;0;ei henkilövahinkoa;;;
6914063;11813386;11666326;5;KU;59;M;;0;ei henkilövahinkoa;;;
6884346;11813389;11666329;1;KU;34;M;;0;ei henkilövahinkoa;;;
6921072;11811075;11666503;1;KU;29;M;;0;ei henkilövahinkoa;;;
6900704;11811095;11666528;1;MA;59;N;;0;ei henkilövahinkoa;;;
6900704;11811095;11666529;1;KU;61;M;;0;ei henkilövahinkoa;;;
6900704;11811096;11666530;2;MA;0;M;;0;ei henkilövahinkoa;;;
6900704;11811096;11666531;2;MA;34;N;;L;loukkaantunut;;;
6900704;11811096;11666532;2;KU;36;M;;0;ei henkilövahinkoa;;;
6900704;11811097;11666533;3;KU;33;M;;0;ei henkilövahinkoa;;;
6914037;11811098;11666534;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6914037;11811099;11666535;2;MA;26;N;;0;ei henkilövahinkoa;;;
6914037;11811099;11666536;2;KU;29;M;;0;ei henkilövahinkoa;;;
6914037;11811100;11666537;3;MA;47;N;;0;ei henkilövahinkoa;;;
6914037;11811100;11666538;3;KU;34;M;;0;ei henkilövahinkoa;;;
6914037;11811101;11666539;4;MA;39;N;;0;ei henkilövahinkoa;;;
6914037;11811101;11666540;4;MA;17;N;;0;ei henkilövahinkoa;;;
6914037;11811101;11666541;4;KU;27;M;;0;ei henkilövahinkoa;;;
6914037;11811102;11666542;5;KU;49;M;;0;ei henkilövahinkoa;;;
6914037;11811103;11666543;6;KU;44;M;;0;ei henkilövahinkoa;;;
6914037;11811103;11666544;6;MA;;;;0;ei henkilövahinkoa;;;
6914037;11811103;11666545;6;MA;;;;0;ei henkilövahinkoa;;;
6914037;11811103;11666546;6;MA;;;;0;ei henkilövahinkoa;;;
6923607;11811255;11666734;1;MA;35;N;;0;ei henkilövahinkoa;;;
6923607;11811255;11666735;1;KU;19;N;X;0;ei henkilövahinkoa;;;
6923607;11811255;11666736;1;MA;0;;;0;ei henkilövahinkoa;;;
6923607;11811255;11666737;1;MA;;N;;0;ei henkilövahinkoa;;;
6855555;11811293;11663750;1;KU;58;M;;0;ei henkilövahinkoa;;;
6855555;11811294;11663751;2;KU;47;N;;0;ei henkilövahinkoa;;;
6855556;11811418;11663759;1;KU;39;N;;L;loukkaantunut;;;
6855556;11811419;11663760;2;KU;38;M;X;0;ei henkilövahinkoa;;;
6442213;11811561;11663948;1;KU;;M;;0;ei henkilövahinkoa;;;
6845863;11811563;11663954;1;KU;49;N;;0;ei henkilövahinkoa;;;
6897002;11811576;11663973;1;KU;60;M;;0;ei henkilövahinkoa;;;
6897002;11811577;11663974;2;KU;22;N;;0;ei henkilövahinkoa;;;
6876519;11811582;11663979;1;KU;31;M;;0;ei henkilövahinkoa;;;
6876519;11811583;11663980;2;KU;27;M;;0;ei henkilövahinkoa;;;
6850656;11811587;11663984;1;KU;36;N;;L;loukkaantunut;;;
6850656;11811588;11663985;2;KU;24;N;;0;ei henkilövahinkoa;;;
6442220;11811737;11664180;1;KU;28;M;U;0;ei henkilövahinkoa;;;
6884360;11811742;11664185;1;KU;38;N;;0;ei henkilövahinkoa;;;
6884360;11811743;11664186;2;KU;41;M;;0;ei henkilövahinkoa;;;
6830907;11811750;11664195;1;KU;22;N;;L;loukkaantunut;;;
6830907;11811751;11664196;2;KU;49;M;;L;loukkaantunut;;;
6462868;11811869;11664383;1;KU;79;M;;0;ei henkilövahinkoa;;;
6462868;11811870;11664384;2;KU;51;M;;0;ei henkilövahinkoa;;;
6777659;11811879;11664397;1;KU;33;M;;L;loukkaantunut;;;
6850355;11811881;11664399;1;KU;35;N;;0;ei henkilövahinkoa;;;
6850355;11811881;11664400;1;MA;;M;;0;ei henkilövahinkoa;;;
6850355;11811881;11664401;1;MA;;M;;0;ei henkilövahinkoa;;;
6850355;11811881;11664402;1;MA;;N;;0;ei henkilövahinkoa;;;
6442244;11812226;11664839;2;KU;;M;;0;ei henkilövahinkoa;;;
6442244;11812227;11664840;3;KU;;M;;0;ei henkilövahinkoa;;;
6442244;11812228;11664841;4;KU;36;M;;0;ei henkilövahinkoa;;;
6797127;11812373;11664891;1;KU;31;M;O;L;loukkaantunut;;;
6762142;11812532;11665105;1;KU;26;M;;0;ei henkilövahinkoa;;;
6762142;11812533;11665106;2;KU;46;M;;L;loukkaantunut;;;
6840401;11812704;11665512;1;KU;39;M;;0;ei henkilövahinkoa;;;
6840401;11812705;11665513;2;KU;15;M;;L;loukkaantunut;;;
6772522;11812865;11665686;1;KU;59;M;;0;ei henkilövahinkoa;;;
6772522;11812865;11665687;1;MA;73;M;;0;ei henkilövahinkoa;;;
6772522;11812865;11665688;1;MA;80;M;;L;loukkaantunut;;;
6772522;11812865;11665689;1;MA;62;N;;L;loukkaantunut;;;
6772522;11812865;11665690;1;MA;57;N;;L;loukkaantunut;;;
6772522;11812865;11665691;1;MA;37;M;;0;ei henkilövahinkoa;;;
6772522;11812865;11665692;1;MA;67;M;;0;ei henkilövahinkoa;;;
6772522;11812865;11665693;1;MA;66;M;;0;ei henkilövahinkoa;;;
6772522;11812865;11665694;1;MA;59;M;;0;ei henkilövahinkoa;;;
6772522;11812866;11665695;2;MA;26;M;;0;ei henkilövahinkoa;;;
6772522;11812866;11665696;2;KU;19;N;;L;loukkaantunut;;;
6752090;11813253;11666132;1;KU;22;N;;0;ei henkilövahinkoa;;;
6761490;11813264;11666145;1;KU;;M;;0;ei henkilövahinkoa;;;
6729145;11810946;11666586;1;KU;29;N;;L;loukkaantunut;;;
6806272;11811119;11666789;1;KU;42;N;;L;loukkaantunut;;;
6806272;11811120;11666790;2;KU;58;M;;0;ei henkilövahinkoa;;;
6727955;11811146;11666822;1;KU;27;M;;0;ei henkilövahinkoa;;;
6726204;11811147;11666823;1;KU;75;M;;0;ei henkilövahinkoa;;;
6726204;11811148;11666824;2;KU;42;M;;0;ei henkilövahinkoa;;;
6727960;11811644;11664054;1;MA;48;M;;0;ei henkilövahinkoa;;;
6727960;11811644;11664055;1;KU;49;M;;0;ei henkilövahinkoa;;;
6727960;11811644;11664056;1;MA;;M;;0;ei henkilövahinkoa;;;
6797111;11811772;11664214;1;MA;59;M;;L;loukkaantunut;;;
6797111;11811772;11664215;1;KU;55;M;;0;ei henkilövahinkoa;;;
6797111;11811773;11664216;2;KU;14;M;;0;ei henkilövahinkoa;;;
6462813;11812105;11665549;1;KU;26;M;;0;ei henkilövahinkoa;;;
6462813;11812106;11665550;2;KU;41;M;;0;ei henkilövahinkoa;;;
6462813;11812106;11665551;2;MA;4;M;;0;ei henkilövahinkoa;;;
6625642;11812589;11665968;1;KU;67;M;;0;ei henkilövahinkoa;;;
6625642;11812589;11665969;1;MA;;N;;0;ei henkilövahinkoa;;;
6625642;11812589;11665970;1;MA;;M;;0;ei henkilövahinkoa;;;
6635717;11812715;11665993;1;KU;26;N;X;L;loukkaantunut;;;
6616094;11812717;11665996;2;KU;30;M;;0;ei henkilövahinkoa;;;
6616094;11812718;11665997;3;KU;25;M;;0;ei henkilövahinkoa;;;
6672915;11812722;11666002;1;KU;29;N;;0;ei henkilövahinkoa;;;
6672915;11812722;11666003;1;MA;;;;0;ei henkilövahinkoa;;;
6672915;11812723;11666004;2;KU;38;M;;0;ei henkilövahinkoa;;;
6644430;11812734;11666017;1;KU;39;N;;0;ei henkilövahinkoa;;;
6673472;11812738;11666021;1;KU;31;N;;0;ei henkilövahinkoa;;;
6673472;11812739;11666022;2;KU;30;N;;0;ei henkilövahinkoa;;;
6644431;11812868;11666613;1;KU;19;M;X;L;loukkaantunut;;;
6644431;11812868;11666614;1;MA;19;M;;L;loukkaantunut;;;
6644431;11812868;11666615;1;MA;24;M;;L;loukkaantunut;;;
6695290;11812869;11666616;1;KU;56;N;;0;ei henkilövahinkoa;;;
6695290;11812870;11666617;2;KU;18;M;X;0;ei henkilövahinkoa;;;
6720219;11812875;11666624;1;KU;;N;;0;ei henkilövahinkoa;;;
6720219;11812875;11666625;1;MA;;N;;0;ei henkilövahinkoa;;;
6720219;11812876;11666626;2;KU;;M;;0;ei henkilövahinkoa;;;
6720219;11812876;11666627;2;MA;;N;;0;ei henkilövahinkoa;;;
6731810;11812877;11666628;1;KU;;M;O;0;ei henkilövahinkoa;;;
6426537;11812880;11666632;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6426537;11812881;11666633;2;KU;29;M;;0;ei henkilövahinkoa;;;
6702959;11812890;11666650;1;KU;33;M;;L;loukkaantunut;;;
6702959;11812891;11666651;2;KU;24;M;;0;ei henkilövahinkoa;;;
6431065;11812998;11664894;1;KU;43;N;;0;ei henkilövahinkoa;;;
6431065;11812999;11664895;2;KU;38;N;;0;ei henkilövahinkoa;;;
6431065;11813000;11664896;3;KU;;;;0;ei henkilövahinkoa;;;
6588261;11813001;11664897;1;KU;14;M;;L;loukkaantunut;;;
6588261;11813002;11664898;2;KU;42;N;;0;ei henkilövahinkoa;;;
6555225;11813005;11664901;1;KU;23;N;;L;loukkaantunut;;;
6555225;11813005;11664902;1;MA;29;M;;L;loukkaantunut;;;
6653787;11813011;11664909;1;KU;;M;;0;ei henkilövahinkoa;;;
6594048;11813017;11664919;1;KU;;M;O;0;ei henkilövahinkoa;;;
6594048;11813017;11664920;1;MA;;M;;0;ei henkilövahinkoa;;;
6594048;11813018;11664921;2;KU;;N;;0;ei henkilövahinkoa;;;
6594048;11813018;11664922;2;MA;;N;;0;ei henkilövahinkoa;;;
6594048;11813018;11664923;2;MA;;M;;0;ei henkilövahinkoa;;;
6594050;11813019;11664924;1;KU;55;N;;L;loukkaantunut;;;
6613190;11813020;11664925;1;MA;18;M;;0;ei henkilövahinkoa;;;
6613190;11813020;11664926;1;MA;17;N;;0;ei henkilövahinkoa;;;
6613190;11813020;11664927;1;MA;17;N;;0;ei henkilövahinkoa;;;
6613190;11813020;11664928;1;KU;21;M;;L;loukkaantunut;;;
6601825;11813021;11664929;1;KU;;N;;0;ei henkilövahinkoa;;;
6601825;11813021;11664930;1;MA;;N;;0;ei henkilövahinkoa;;;
6588266;11813145;11664937;1;KU;58;M;;0;ei henkilövahinkoa;;;
6588266;11813146;11664938;2;KU;81;M;;0;ei henkilövahinkoa;;;
6588266;11813146;11665729;2;MA;;N;;L;loukkaantunut;;;
6588268;11813150;11665736;1;MA;36;M;;0;ei henkilövahinkoa;;;
6588268;11813150;11665737;1;KU;45;N;;0;ei henkilövahinkoa;;;
6588268;11813151;11665738;2;MA;55;M;;0;ei henkilövahinkoa;;;
6588268;11813151;11665739;2;KU;53;M;;0;ei henkilövahinkoa;;;
6593925;11813152;11665740;1;KU;19;N;;0;ei henkilövahinkoa;;;
6582132;11813158;11665747;1;KU;30;M;;0;ei henkilövahinkoa;;;
6582132;11813159;11665748;2;KU;;M;;0;ei henkilövahinkoa;;;
6582132;11813160;11665749;3;KU;36;N;;0;ei henkilövahinkoa;;;
6582132;11813160;11665750;3;MA;;N;;0;ei henkilövahinkoa;;;
6582132;11813160;11665751;3;MA;;N;;0;ei henkilövahinkoa;;;
6582132;11813160;11665752;3;MA;;M;;0;ei henkilövahinkoa;;;
6590001;11813161;11665753;1;KU;25;M;;0;ei henkilövahinkoa;;;
6590001;11813162;11665754;2;KU;39;M;;0;ei henkilövahinkoa;;;
6563921;11813163;11665755;1;KU;43;M;;0;ei henkilövahinkoa;;;
6563921;11813164;11665756;2;KU;;;;0;ei henkilövahinkoa;;;
6573390;11813165;11665757;1;KU;28;M;;0;ei henkilövahinkoa;;;
6601833;11813168;11665761;1;KU;;M;;0;ei henkilövahinkoa;;;
6539857;11813171;11665766;1;KU;20;M;;0;ei henkilövahinkoa;;;
6539857;11813171;11665767;1;MA;;N;;0;ei henkilövahinkoa;;;
6564038;11813181;11665780;1;KU;26;N;;L;loukkaantunut;;;
6564038;11813182;11665781;2;KU;;M;;0;ei henkilövahinkoa;;;
6555340;11820990;11666412;1;KU;20;N;X;0;ei henkilövahinkoa;;;
6533964;11820992;11666415;1;MA;67;N;;L;loukkaantunut;;;
6533964;11820992;11666416;1;KU;76;M;;L;loukkaantunut;;;
6533964;11820993;11666417;2;KU;39;M;;0;ei henkilövahinkoa;;;
6570174;11820994;11666418;1;KU;18;M;X;0;ei henkilövahinkoa;;;
6548083;11820995;11666419;1;KU;37;M;;0;ei henkilövahinkoa;;;
6548083;11820996;11666420;2;KU;35;N;;0;ei henkilövahinkoa;;;
6594098;11820997;11666421;1;MA;18;M;;0;ei henkilövahinkoa;;;
6594098;11820997;11666422;1;KU;21;N;;0;ei henkilövahinkoa;;;
